instrument_id,local_symbol,live_symbol
13017,VS.PA_13017,VLTSA.PA
13018,NS.PA_13018,ALNOV.PA
13019,MTS.PA_13019,ALMDT.PA
13020,WS.PA_13020,WAVE.PA
13021,AS.PA_13021,ADOC.PA
13022,PS.PA_13022,PLNW.PA
13023,QS.PA,QDT.PA
13024,S3S.PA,S30.PA
13025,VS.PA_13025,VCT.PA
13026,BS.PA_13026,CA13026
13027,AS.PA_13027,ASY.PA
13028,AS.PA_13028,ALTA.PA
13029,RS.PA_13029,RBT.PA
13030,NO.PA,NOKIA.PA
13031,KS.PA_13031,ALKAL.PA
13032,CS.PA_13032,ALCRB.PA
13033,JMS.PA,JCQ.PA
13034,K&BS.PA,KOF.PA
13035,CDAS.PA,CDA.PA
13036,ES.PA_13036,EQS.PA
13037,GES.PA,GLO.PA
13038,LS.PA_13038,FII.PA
13039,SES.PA_13039,SCHP.PA
13040,SS.PA_13040,SMCP.PA
13041,ESS.PA_13041,ALERS.PA
13042,WG.PA,ALWIN.PA
13043,SS.PA_13043,STF.PA
13044,NS.PA_13044,NANO.PA
13045,MBS.PA,MTU.PA
13046,AS.PA_13046,AUB.PA
13047,LHG.PA,ALHG.PA
13048,MS.PA_13048,ALTHO.PA
13049,LFD.PA,FDE.PA
13050,GS.PA_13050,GBT.PA
13051,PEVS.PA,VAC.PA
13052,TGS.PA,THEP.PA
13053,BS.PA_13053,BON.PA
13054,PES.PA,ALPUL.PA
13055,CS.PA_13055,ALCLA.PAold
13056,FPS.PA,ALFPC.PA
13057,CG.PA,ALCAT.PA
13058,2S.PA,AL2SI.PA
13059,SGS.PA,SWP.PA
13060,VS.PA_13060,VETO.PA
13061,VS.PA_13061,ALVAL.PA
13062,ET.PA,EXA.PA
13063,CS.PA_13063,ALCAR.PA
13064,AS.PA_13064,ABVX.PA
13065,CIS.PA,ALCBX.PA
13066,VDMS.PA,ALVDM.PA
13067,AGS.PA,ARAMI.PA
13068,AAS.PA,ABCA.PA
13069,SLS.PA,LOUP.PA
13070,MDMS.PA,MDM.PA
13071,MS.PA_13071,MEMS.PA
13072,7S.PA,74SW.PA
13073,NS.PA_13073,NACON.PA
13074,NS.PA_13074,NRO.PA
13075,HS.PA,ALHPI.PA
13077,RMS.PA,ALUNI.PA
13078,PS.PA_13078,POXEL.PA
13079,KH.PA,ALKLH.PA
13080,WES.PA,WAGA.PA
13081,SS.PA_13081,ALBFR.PA
13082,CS.PA_13082,ALCJ.PA
13083,MES.PA,ALMCP.PA
13084,NBS.PA,ALNFL.PA
13085,AS.PA_13085,ALJXR.PA
13086,TTE.PA_13086,EC.PA
13087,TFFS.PA,TFF.PA
13088,AS.PA_13088,ALCUR.PA
13089,CS.PA_13089,ALCLS.PA
13090,IS.PA_13090,INF.PA
13091,SS.PA_13091,SQI.PA
13092,FMS.PA,FMONC.PA
13093,TDS.PA,ALTD.PA
13094,SS.PA_13094,ALSPW.PA
13095,AS.PA_13095,ALAVE.PA
13096,SGS.PA_13096,LOCAL.PA
13098,ES.PA_13098,ALAGO.PA
13099,IPS.PA,IPH.PA
13100,NGS.PA,NRG.PA
13101,LLE.PA,CA13101
13102,SS.PA_13102,SAMS.PA
13103,RNP.PA,ALRPD.PA
13104,GBS.PA,SIGHT.PA
13105,LSS.PA,LNA.PA
13106,GOS.PA,ALOKW.PA
13107,ASS.PA,AB.PA
13108,MKTS.PA,ALMKT.PA
13109,WGS.PA,ALLIX.PA
13110,DPGS.PA,ALDLT.PA
13111,SS.PA_13111,SDG.PA
13112,FS.PA,ALGAE.PA
13113,MDTS.PA,ALMDG.PA
13114,LS.PA_13114,LBIRD.PA
13115,GGS.PA,ALGIL.PA
13116,CHS.PA,COVH.PA
13117,HGC.PA,ALHGR.PA
13118,BS.PA_13118,ALBIO.PA
13119,VECS.PA,VIL.PA
13120,BIS.PA,BIG.PA
13121,CTS.PA,CBOT.PA
13122,EDSS.PA,ELEC.PA
13123,CS.PA_13123,CRI.PA
13124,IS.PA_13124,IVA.PA
13125,CRD.PA,CRBP2.PA
13126,SFS.PA,ALSTI.PA
13127,ES.PA_13127,EKI.PA
13128,NS.PA_13128,ALCOX.PA
13129,CRC.PA,CAF.PA
13130,ROG.SW_13130,RBO.PA
13131,BS.PA_13131,BOI.PA
13132,MBW.PA,MBWS.PA
13133,SS.PA_13133,SAVE.PA
13134,ILS.PA_13134,ALITL.PA
13135,HS.PA_13135,ALHRS.PA
13136,TPN.PA,ALTME.PA
13137,AS.PA_13137,ALAFY.PA
13138,EIS.PA,EXE.PA
13139,APS.PA,ABNX.PA
13140,LSS.PA_13140,LIN.PA
13141,DVS.PA,ALDRV.PA
13142,FMS.PA_13142,ALFLE.PA
13143,NS.PA_13143,ALNEV.PA
13144,BS.PA_13144,ALBLD.PA
13145,CS.PA_13145,ALCGM.PA
13146,CB.PA,ALCPB.PA
13147,DIS.PA,ALDEL.PA
13148,HES.PA,ALHAF.PA
13149,OS.PA,SBT.PA
13150,SDE.PA,EXPL.PA
13151,SMD.PA,ALTPC.PA
13152,BS.PA_13152,BUR.PA
13153,IS.PA_13153,IDIP.PA
13154,ES.PA_13154,ALESE.PA
13155,HS.PA_13155,ALHEX.PA
13156,AS.PA_13156,ALMIB.PA
13157,GBS.PA_13157,CA13157
13158,FAS.PA,FGA.PA
13159,SAD.PA,BAIN.PA
13160,RS.PA_13160,ALRIB.PA
13161,FPS.PA_13161,ALFOR.PA
13162,BGS.PA,ALTUV.PA
13163,BS.PA_13163,ALBPS.PA
13164,HS.PA_13164,ALHRG.PA
13165,GCS.PA,CEN.PA
13166,KS.PA_13166,ALKEY.PA
13167,CRC.PA_13167,CNDF.PA
13168,GPIS.PA,PERR.PA
13169,ES.PA_13169,ALNRG.PA
13170,SS.PA_13170,ALSGD.PA
13171,PDV.PA,ALPVL.PA
13172,GCS.PA_13172,GUI.PA
13173,LS.PA_13173,LHYFE.PA
13174,MS.PA_13174,ALMOU.PA
13175,SS.PA_13175,ALSEN.PA
13176,PDS.PA,ALPDX.PA
13177,AS.PA_13177,AKW.PA
13178,LBS.PA,ALLAN.PA
13179,VS.PA_13179,ALVU.PA
13180,SS.PA_13180,ALSOG.PA
13181,CRD.PA_13181,CAT31.PA
13182,FS.PA_13182,ALFRE.PA
13183,ATS.PA_13183,ALAUR.PA
13184,HGS.PA,PIG.PA
13185,LPS.PA,LPE.PA
13186,DNES.PA,ALDNE.PA
13187,GBS.PA_13187,ALGBE.PA
13188,TSC.PA,ALTOU.PA
13189,AS.PA_13189,ALTAO.PA
13190,GPES.PA,GPE.PA
13191,CRD.PA_13191,CRAV.PA
13192,FIS.PA,INEA.PA
13193,GLS.PA,ALLDL.PA
13194,LGS.PA,LACR.PA
13195,PS.PA_13195,ALPM.PA
13196,TS.PA_13196,TNG.PA
13197,AS.PA_13197,LTA.PA
13198,IDS.PA,IMDA.PA
13199,LIS.PA,ALLOG.PA
13200,CALIBR,ALIBR.PA
13201,PECS.PA,PAT.PA
13202,BDS.PA,BSD.PA
13203,XAS.PA,ALXIL.PA
13204,KS.PA_13204,ALKLA.PA
13205,DS.PA_13205,ALDBT.PA
13206,HGS.PA_13206,ALHOP.PA
13207,PGS.PA,ALPWG.PA
13208,GS.PA_13208,ALGEN.PA
13209,CRD.PA_13209,CRLA.PA
13210,APS.PA_13210,DKUPL.PA
13211,CRD.PA_13211,CCN.PA
13212,ES.PA_13212,ALECP.PA
13213,WCS.PA,ALWEC.PA
13214,NS.PA_13214,ALNXT.PA
13215,AGS.PA_13215,ALATI.PA
13216,BASSAC,BASS.PA
13218,HCS.PA,HCO.PA
13219,CI.PA,COTY.PA
13220,SGS.PA_13220,SRP.PA
13221,PS.PA_13221,ALPJT.PA
13222,HDFS.PA,HDF.PA
13223,IMS.PA,ALINN.PA
13224,MP&.PA,POMRY.PA
13225,CRD.PA_13225,CRSU.PA
13226,OD&.PA,ALODC.PA
13227,SFLS.PA,FLY.PA
13228,CRC.PA_13228,CRTO.PA
13229,WS.PA_13229,ALWTR.PA
13230,LS.PA_13230,LAT.PA
13231,CS.PA_13231,ALLEC.PA
13232,SDL.PA,EIFF.PA
13233,AS.PA_13233,ATEME.PA
13234,GVS.PA,GRVO.PA
13235,SS.PA_13235,ALSTW.PA
13237,CI&.PA,ALCIS.PA
13238,CAD.PA,CMO.PA
13239,AS.PA_13239,ALDUX.PA
13240,PTS.PA,PHXM.PA
13241,CLS.PA,ALBON.PA
13242,AFS.PA,ALAGP.PA
13243,AS.PA_13243,ALATA.PA
13244,OS.PA_13244,ALBIZ.PA
13245,NS.PA_13245,ALNTG.PA
13246,AS.PA_13246,PRC.PA
13247,CCA.PA,CRLO.PA
13248,BCS.PA,ALBOA.PA
13249,DS.PA_13249,ALDNX.PA
13250,DS.PA_13250,ALDOL.PA
13251,MS.PA_13251,ALMLB.PA
13252,VS.PA_13252,VMX.PA
13253,SS.PA_13253,ALSPT.PA
13254,SGS.PA_13254,ALFER.PA
13255,IHS.PA,ALICA.PA
13256,IS.PA_13256,ALIMP.PA
13257,LS.PA_13257,ALLGO.PA
13258,MBS.PA_13258,ALMRB.PA
13259,CRD.PA_13259,CIV.PA
13260,CAAP.PA,CRAP.PA
13261,CQHS.PA,ALCOG.PA
13262,CGS.PA,ALPCV.PA
13263,OPM.PA,ALOPM.PA
13264,GPS.PA,PARP.PA
13265,ATS.PA_13265,AVT.PA
13266,IS.PA_13266,ALINS.PA
13267,UGS.PA,ALUVI.PA
13268,CS.PA_13268,COH.PA
13269,MS.PA_13269,ALMII.PA
13270,IS.PA_13270,ALIKO.PA
13271,OS.PA_13271,ALORD.PA
13272,ES.PA_13272,ALENO.PA
13273,VS.PA_13273,ALVGO.PA
13274,DS.PA_13274,ALDLS.PA
13275,TPS.PA,ALTHX.PA
13276,AF.PA_13276,ALCAF.PA
13277,NS.PA_13277,ALNSE.PA
13278,CS.PA_13278,ALCOF.PA
13279,PS.PA_13279,ALPRG.PA
13280,PS.PA_13280,ALPAS.PA
13281,HS.PA_13281,ALHUN.PA
13282,DS.PA_13282,DEEZR.PA
13283,ADS.PA,ACAN.PA
13284,FS.PA_13284,ALFLO.PA
13285,HGS.PA_13285,ALHYP.PA
13286,PRFS.PA,PAR.PA
13287,CS.PA_13287,CVX.PA
13288,HCS.PA_13288,ALHF.PA
13289,ASS.PA_13289,AMPLI.PA
13290,AS.PA_13290,ABEO.PA
13291,LES.PA,ALEMG.PA
13292,OS.PA_13292,ORAP.PA
13293,MPS.PA,MAAT.PA
13294,ES.PA_13294,ALECO.PA
13295,WS.PA_13295,ALWF.PA
13296,SGS.PA_13296,ALGIR.PA
13297,IAN.PA,ALINV.PA
13298,MS.PA_13298,ALMIN.PA
13299,ES.PA_13299,ALGID.PA
13300,UPERGY,ALUPG.PA
13301,RGD.PA,GDS.PA
13302,VTS.PA,ALVIO.PA
13303,DMSS.PA,ALDMS.PA
13304,AS.PA_13304,ALORA.PA
13305,GS.PA_13305,ALBI.PA
13306,UCS.PA,ALU10.PA
13307,IS.PA_13307,ALIDS.PA
13308,ES.PA_13308,ALEAC.PA
13309,KIS.PA,ALKKO.PA
13310,QS.PA_13310,ALQWA.PA
13311,GS.PA_13311,GAM.PA
13312,AS.PA_13312,AURE.PA
13313,ETS.PA,ALNN6.PA
13314,AS.PA_13314,ALAGR.PA
13315,PS.PA_13315,ALPOU.PA
13316,KVS.PA,ALVAP.PA
13317,TS.PA_13317,ALTOO.PA
13318,MCES.PA,ALMCE.PA
13319,PS.PA_13319,ALPRO.PA
13320,PMS.PA,ALPAU.PA
13321,ES.PA_13321,ALEO2.PA
13322,GGE.PA,GEA.PA
13323,RS.PA_13323,ALRGR.PA
13324,BS.PA_13324,JBOG.PA
13325,EFGS.PA,EFG.PA
13327,SS.PA_13327,ALSMA.PA
13328,SCB.PA,CBSM.PA
13329,UGS.PA_13329,FPG.PA
13330,FUMS.PA,ALFUM.PA
13331,CA1333,CA13331
13332,DS.PA_13332,ALDAR.PA
13333,AS.PA_13333,ALAVI.PA
13334,HGOP.PA,ALHGO.PA
13546,IS5_13546,SPXS.L
13547,FS5,USPA.L
13549,XMJ,XMJD.L
13555,VUE,VDEA.L
13556,FUE,FRUE.L
13560,VFJ,VJPA.L
13562,VGA,VAGU.L
13568,FTS,FTSL
13569,FTL,FSIG
13572,BDFI,BOBS
13573,FPSI,FPS
13574,OUA,OFRM
13575,TSIE,NASA
13582,BITI,BMNR
13584,CYIL,CYD
13587,BULLIS,BLSH
13588,MIHI,MIAX
13594,WIL,WBI
13611,NIHI,NP
13613,ALHI,ALH
13614,PEPI,PXED
13617,EIS,Drm.Stock42
13618,6758.T_13618,SFGYY
13619,BB&_13619,BBBY.WS
13620,GCW,GME.WS
13644,T-PL,Drm.Stock69
13645,SCM,SONN CVR
13647,GBCC,CVR GBIO
13648,ECM,ETNB CVR
13649,WRE,WOLF ESCROW.CVR
13650,VUMC,VERV US CVR
13652,SAB,BPMC CVR
13653,CBD,BLUECVR13653
13654,FUM,ZIMMER-CVR
13656,PUDC,CVR PLAYA US MERGER
13658,CIGI,CRCL
13661,PAI.HK_13661,82318.HK
13662,TGL.HK,9961.HK
13663,GHS.HK,2611.HK
13664,CL.HK_13664,267.HK
13665,BI.HK,9888.HK
13666,HSH.HK,6690.HK
13667,KT.HK,1024.HK
13668,BL.HK,6160.HK
13669,CSH.HK,1919.HK
13670,CEB.HK,6818.HK
13671,SHCL.HK,6936.HK
13672,PMI.HK,9992.HK
13673,LAI.HK,2015.HK
13674,CCL.HK,1766.HK
13675,WACL.HK,2359.HK
13676,KHI.HK,2423.HK
13677,0700.HK_13677,1698.HK
13678,CFCL.HK,6066.HK
13679,CMSC.HK,6099.HK
13680,XI.HK,9868.HK
13681,FGI.HK,3606.HK
13682,HPG.HK,3692.HK
13683,CHGL.HK,1378.HK
13684,LGCL.HK,6181.HK
13685,CTG.HK,1880.HK
13686,PS.HK,1913.HK
13687,SHG.HK,6806.HK
13688,ZE(I.HK,2057.HK
13689,BBC.HK,1876.HK
13690,GSCL.HK,1776.HK
13691,ACO.HK,2600.HK
13692,SGM.HK,1787.HK
13693,SEG.HK,2727.HK
13694,JHII.HK,6618.HK
13695,TBCL.HK,168.HK
13696,CRP.HK,836.HK
13697,CTF.HK,1929.HK
13698,CRB.HK,291.HK
13699,HWGL.HK,1179.HK
13700,CEE.HK_13700,3996.HK
13701,CVCL.HK,2202.HK
13702,BAL.HK,2588.HK
13703,CZB.HK,2016.HK
13704,JLI.HK,2618.HK
13705,CEA.HK,670.HK
13706,CRM.HK,1209.HK
13707,OSCL.HK,3958.HK
13708,SIHL.HK,6969.HK
13709,HRI.HK,9660.HK
13710,ESCL.HK,6178.HK
13711,JECL.HK,177.HK
13712,ZLTL.HK,9863.HK
13713,GBH.HK,2367.HK
13714,OOIL.HK,316.HK
13715,CRC.HK_13715,3618.HK
13716,SKB.HK,6990.HK
13717,LGHL.HK,960.HK
13718,JCC.HK,358.HK
13719,SPH.HK,2607.HK
13720,ZHIH.HK,1157.HK
13721,GLG.HK,1772.HK
13722,QPIH.HK,6198.HK
13723,UCRI.HK,486.HK
13724,BIZ.HK,9626.HK
13725,HHG.HK,1347.HK
13726,NOE.HK,9901.HK
13727,CPA.HK,293.HK
13728,CCF.HK,2799.HK
13729,GMSH.HK,1456.HK
13730,ZCT.HK,3898.HK
13731,HPI.HK_13731,1071.HK
13732,SGCH.HK,1099.HK
13733,WHL.HK,4.HK
13734,CRS.HK,3969.HK
13735,CSCI.HK,3311.HK
13736,CMPH.HK,144.HK
13737,SHKL.HK,3808.HK
13738,ZMIH.HK,1818.HK
13739,CRG.HK_13739,1193.HK
13740,CFL.HK,6186.HK
13741,EGL.HK,1821.HK
13742,TLCH.HK,9696.HK
13743,SIH.HK,1308.HK
13744,MGC.HK,1318.HK
13745,DEC.HK,1072.HK
13746,DIP.HK,991.HK
13747,WXCI.HK,2268.HK
13748,JGEL.HK,1519.HK
13749,CSE.HK,1138.HK
13750,TTHL.HK,780.HK
13751,PBCL.HK,3759.HK
13752,BIHL.HK,3998.HK
13753,HTC.HK,3347.HK
13754,MGHL.HK,9896.HK
13755,GBP.HK,874.HK
13756,VAT.HK,7489.HK
13760,IAL.ST,LATOb.ST
13761,LA(.ST,LIFCOb.ST
13762,AA.ST_13762,ADDTb.ST
13763,IA.ST,INDT.ST
13764,BRA(.ST,BEIJb.ST
13765,SA.ST_13765,SAGAb.ST
13766,AA.ST_13766,AXFO.ST
13767,SA.ST_13767,SECTb.ST
13768,HA.ST,HOLMb.ST
13769,SA(.ST,SWECb.ST
13770,ABHA.ST,AVANZ.ST
13771,LGA.ST,LAGRb.ST
13772,MA(.ST,MYCR.ST
13773,CA.ST_13773,CAMX.ST
13774,AHGA.ST,ASKER.ST
13775,WFA.ST,WIHL.ST
13776,TGA.ST,THULE.ST
13777,RA(.ST,ROKOb.ST
13778,CA.ST_13778,CATE.ST
13779,WA.ST,WALLb.ST
13780,MGA.ST,MTRS.ST
13781,HA.ST_13781,HUFVa.ST
13782,HGA(.ST,HEM.ST
13783,BA(.ST,BILL.ST
13784,HNA.ST,HMSN.ST
13785,PA.ST,PANDXb.ST
13786,COA.ST,CLASb.ST
13787,BEA.ST,BURE.ST
13788,ALA.ST_13788,ATRLJb.ST
13789,MA.ST,MCOVb.ST
13790,SA.ST_13790,SYSR.ST
13791,PA.ST_13791,PEABb.ST
13792,NA.ST,NCCb.ST
13793,AA.ST_13793,ALIFb.ST
13794,HA.ST_13794,HACK.ST
13795,IPC.ST,IPCOR.ST
13796,BHA.ST,BRAV.ST
13797,SHGA.ST,SHOTE.ST
13798,BHA.ST_13798,BONEX.ST
13799,VA.ST,VITR.ST
13800,BA(.ST_13800,BUFAB.ST
13801,IFA(.ST,INTEAb.ST
13802,EPA(.ST,EPROb.ST
13803,PIA(.ST,PDXI.ST
13804,BA.ST_13804,BIOAb.ST
13805,AGA.ST_13805,AQ.ST
13806,AFA.ST,ALTRA.ST
13807,NFA.ST,NP3.ST
13808,AA.ST_13808,ALLEI.ST
13809,VGA.ST,VIMIAN.ST
13810,LIA.ST,LIAB.ST
13811,AA.ST_13811,AFRY.ST
13812,SGA(.ST,STORb.ST
13813,OIA.ST,OEMb.ST
13814,GA.ST,GRANG.ST
13815,AGA(.ST,ANODb.ST
13816,TA.ST,TRUEb.ST
13817,VSG.ST,VITb.ST
13818,NBA.ST_13818,NORION.ST
13819,IA.ST_13819,IVSO.ST
13820,BAA.ST,BEIAb.ST
13821,CRE.ST,CIBUS.ST
13822,NA.ST_13822,NOLAb.ST
13823,DGA.ST_13823,DYVOX.ST
13824,KGA(.ST,KARNO.ST
13825,RA.ST,RATOb.ST
13826,RA(.ST_13826,RUSTA.ST
13827,YA.ST,YUBICO.ST
13828,MTG.ST,MTGb.ST
13829,SA.ST_13829,SKISb.ST
13830,BA.ST_13830,BILIa.ST
13831,IA(.ST,INWI.ST
13832,MA.ST_13832,MIPS.ST
13833,AA(.ST,ATTE.ST
13834,MA(.ST_13834,MEDCAP.ST
13835,NWGA.ST,NEWAb.ST
13836,NGA(.ST,NCAB.ST
13837,AA(.ST_13837,AMBEA.ST
13838,EA.ST_13838,ENGCONb.ST
13839,BA.ST_13839,BIOGb.ST
13840,JA.ST,JM.ST
13841,DFA.ST,DIOS.ST
13842,CA.ST_13842,CLOEb.ST
13843,HFA(.ST,HOFI.ST
13844,AA.ST_13844,ACADE.ST
13845,SLPA.ST,SLPb.ST
13846,AA(.ST_13846,ARJOb.ST
13847,TGA(.ST,TROAX.ST
13848,SINA.ST,SBBb.ST
13849,SA(.ST_13849,SYNSAM.ST
13850,RLA(.ST,RAYb.ST
13851,ZA.ST,ZZb.ST
13852,MGA.ST_13852,MMGRb.ST
13853,MGA.ST_13853,MILDEF.ST
13854,SA(.ST_13854,STORYb.ST
13855,IA.ST_13855,INTRUM.ST
13856,XPA.ST,XVIVO.ST
13858,HGA.ST,HTRO.ST
13859,OA(.ST,OVZON.ST
13862,VO,VAIAS.HE
13865,AMO,ALMAC.HE
13866,FOA,FSKRS.HE
13871,YO,YIT.HE
13873,CO,CTY1S.HE
13874,MGO,MUSTI.HE
13876,RGO,REG1V.HE
13878,GIO,GRK.HE
13880,TGO,TOKMAN.HE
13883,LGO,LINDEX.HE
13887,VLA,VIK1V.HE
13888,EGO,ENENTO.HE
13892,OSO,OMASP.HE
13893,IO,ICP1V.HE
13895,WO,WITH.HE
13896,FSO,FSECURE.HE
13897,EFO,PAMPALO.HE
13898,SIO,SBI.HE
13900,AO,ATRAV.HE
13906,AGO,ANORA.HE
13907,UBO,UNITED.HE
13908,REO,REMEDY.HE
13910,NPO,NOHOP.HE
13915,SDO,SUMMA.HE
13916,DTO,DETEC.HE
13917,SFO,SFOODS.HE
13921,ATO,AIFORIA.HE
13924,SCSO,SSH1V.HE
13926,NHO,HEALTH.HE
13927,SGO,SITOWS.HE
13930,CAA.CO,KBHL.CO
13931,RLA.CO,RILBA.CO
13932,HLA.CO_13932,HLUNa.CO
13933,ABA.CO,ALMB.CO
13934,S&CA.CO,SCHO.CO
13935,EMH.CO,EMBLA.CO
13936,PAHA.CO,PAALb.CO
13937,JA.CO,JDAN.CO
13938,UP.CO,UIE.CO
13939,STGA.CO,STOGR.CO
13940,VBA.CO,VJBA.CO
13941,SBA.CO,SJF.CO
13942,BCA.CO,BETCO.CO
13943,MA.CO,MATAS.CO
13944,DA.CO_13944,DFDS.CO
13945,NNT.CO,NTGNT.CO
13946,TA.CO_13946,TIV.CO
13947,SGA.CO,SPGP.CO
13949,MHHA.CO,MTHH.CO
13950,L&S.CO,LASP.CO
13951,NHA.CO,NLFSK.CO
13952,SBA.CO_13952,SKJE.CO
13953,BA&.CO,AOJb.CO
13954,DBA.CO_13954,DJUR.CO
13955,B&OA.CO,BO.CO
13956,FBP.CO,FOBANK.CO
13957,PS&.CO,PARKEN.CO
13958,TGA.CO,TRIFOR.CO
13959,NA.CO_13959,NNIT.CO
13960,GA.CO_13960,GRLA.CO
13961,SA.CO_13961,SOLARb.CO
13962,FBA.CO,FYNBK.CO
13963,CA.CO_13963,COLUM.CO
13964,KA.CO,KRE.CO
13965,NMA.CO,NORTHM.CO
13966,HA.CO,HUSCO.CO
13967,NBA.CO,NRDF.CO
13968,GA.CO_13968,GYLDb.CO
13969,FA.CO,FFARMS.CO
13970,FGA.CO,FLUGb.CO
13971,LBA.CO,LOLB.CO
13972,TGA.CO_13972,TCM.CO
13973,HBA.CO,HARBb.CO
13974,RA.CO,RTX.CO
13975,POA.CO,PRIMOF.CO
13976,MBA.CO,MNBA.CO
13977,BA.CO,BIOPOR.CO
13978,ILA.CO,LUXORb.CO
13979,CCA.CO,CPHCAPST.CO
14231,AEO,LYXCSH.DE
14232,VS5_14232,VUSA.NV
14234,CPSE,CETH.DE
14235,CPSS,SLNC.DE
14236,WPX,WXRP.DE
14237,HNC,HDX1.DE
14238,DRM142,Drm14238
14239,ACM.PA,AEME.PA
14240,ASW.PA,NRGW.PA
14241,AMW.PA,WATC.PA
14242,AMD.PA,EBUY.PA
14243,ACM.PA_14243,CEU2.PA
14244,AMP.PA,CP9.PA
14245,AS5.PA,SP5C.PA
14246,AR2.PA,RS2K.PA
14248,ASW,WELK.DE
14249,AGM,CD91.DE
14250,AMJ,LCUJ.DE
14251,AS.DE_14251,AMV0.DE
14252,TFF.DE,Drm.14252
14253,TACK.DE,TKMS.DE
14261,PTI.DE,PLTR.EUR
14262,AMDI.DE,AMD.EUR
14263,BI.DE,AVGO.EUR
14264,LFFC.DE,FRA CVR
14265,LFFC.DE_14265,FRA CVR1
14266,FN.MI,RACE.MI
14268,DS1.DE,Drm.14268
14269,DS1.DE_14269,Drm.14269
14271,KCC,KWEB.DH
14273,DS1,Drm.14273
14274,DS1_14274,Drm.14274
14277,TOCI,XXI
14278,NTHI,NXTT
14280,NLL,NA
14286,FAI,FLY
14290,PSII,PSIX
14295,KASPI.,KSPI
14296,WUMC,WBA US CVR
14297,IUMC,ITOS US CVR
14298,HUMC,HLVX US CVR
14304,GSSI,GEMI
14305,FTSI,FIGR
14355,URC,UROY
14357,NNEI,NNE
14359,RCHI,RCAT
14362,FMI,FRMM
14363,DDC,DFDV
14364,QHL,QMMM
14365,DAI,DVLT
14372,WDL,WLDS
14377,PDNI,IPDN
14379,GTGI,GRRR
14380,CSHI,CNTN
14383,AGHI,AGMH
14385,DEHC,DFLI
14396,SDGL,SDM
14400,RTC,AIRE
14403,BRC,BEPC
14404,SAMI,SRFM
14420,AKRO.C,AKRO.CVR
14422,QEI,Q
14423,MGFA,MBRFY
14424,T-F,Drm.14424
14425,T-F_14425,Drm.14425
14432,LAGS,LTM
14435,AQI,ARQQ
14438,USAC,UAMY
14444,VORE,CRAK
14445,WHO,HEAT.L
14451,AIM,CEU2.L
14453,AS5,SP5C.L
14455,ANA,GLDU.NV
14457,AMP.PA_14457,CP9U.PA
14458,AR2.PA_14458,RS2U.PA
14460,ATN,AGMB
14463,FCU,USEN.L
14464,RCE,RICIRC.L
14465,IR1_14465,R1VL.L
14471,WFU,HLAL
14475,SFS,SPUS
14477,FVL,BUFR
14479,YM7,YMAG
14480,USC,CPER
14482,YTO,TSLY
14483,YCO,CONY
14484,YMO,MSTY
14485,YPO,PLTY
14487,YHO,HOOY
14488,YAO,AMZY
14489,YNO,NVDY
14490,YGO,GOOY
14491,IR1_14491,R1GR.L
14492,IS5_14492,IUIS.L
14493,LS4,SOXL.L
14494,DE1,CUX
14495,IGU,ERNS.L
14496,ASO,CSH2.L
14497,AF1,L100.L
14498,AUE,LCUK.L
14499,APU,PRUK.L
14501,I?C,IS15.L
14502,IC?,SLXX.L
14504,IB2,B28X.L
14505,NC.T,1332.T
14506,IC.T,1605.T
14507,CHC.T,1721.T
14508,TC.T,1801.T
14509,OC.T,1802.T
14510,SC.T,1803.T
14511,HC.T,1808.T
14512,KC.T,1812.T
14513,DHI.T,1925.T
14514,SHL.T,1928.T
14515,JHC.T,1963.T
14516,NSGI.T,2002.T
14517,MHCL.T,2269.T
14518,NFL.T,2282.T
14519,MI.T,2413.T
14520,DCL.T,2432.T
14521,SAP.DE_14521,2501.T
14522,AGHL.T,2502.T
14523,KHCL.T,2503.T
14524,SC.T_14524,2768.T
14525,KC.T_14525,2801.T
14526,ACI.T,2802.T
14527,NC.T_14527,2871.T
14528,JTI.T,2914.T
14529,BI.T,6532.T
14530,JFR.T,3086.T
14531,ZI.T,3092.T
14532,IMHL.T,3099.T
14533,S&I.T,3382.T
14534,TL.T,3401.T
14535,TII.T,3402.T
14536,KCL.T,3405.T
14537,AKC.T,3407.T
14538,NCL.T,3659.T
14539,OHC.T,3861.T
14540,RHC.T,4004.T
14541,SCCL.T,4005.T
14542,NCC.T,4021.T
14543,TC.T_14543,4042.T
14544,TC.T_14544,4043.T
14545,DCL.T_14545,4061.T
14546,SCCL.T_14546,4063.T
14547,KKCL.T,4151.T
14548,MCI.T,4183.T
14549,8058.T_14549,4188.T
14550,UC.T,4208.T
14551,DGI.T,4324.T
14552,MI.T_14552,4385.T
14553,KC.T_14553,4452.T
14554,TPCL.T,4502.T
14555,API.T,4503.T
14556,SPCL.T,4506.T
14557,S&CL.T,4507.T
14558,CPCL.T,4519.T
14559,ECL.T,4523.T
14560,TC.T_14560,4543.T
14561,DSCL.T,4568.T
14562,OHCL.T,4578.T
14563,OLCL.T,4661.T
14564,LC.T,4689.T
14565,TMI.T,4704.T
14566,CI.T,4751.T
14567,RGI.T,4755.T
14568,FHC.T,4901.T
14569,KMI.T,4902.T
14570,SCL.T,4911.T
14571,IKCL.T,5019.T
14572,EHI.T,5020.T
14573,YRCL.T,5101.T
14574,BC.T,5108.T
14575,AI.T,5201.T
14576,NEG.T,5214.T
